transaction_id,supplier_id,date,order_value,delay_days,defect_rate,cost_variance
3678,2050,2023-03-20,2029.5272553607883,5,0.012700633742319738,-0.9204390468335135
3679,2050,2023-08-30,4476.624079214605,2,0.044342605072148704,0.12701037598852882
3680,2050,2024-08-27,3950.632416553428,2,0.015743279736203014,0.11966424726131919
3681,2050,2023-07-16,3450.9088526410546,1,0.03411821630625396,0.07559769541361261
3682,2050,2024-04-26,1319.8488458816228,7,0.03634171206936136,0.0036167382141989446
3683,2050,2024-06-06,4770.557868226906,7,0.01649556664534314,0.3544021993010582
3684,2050,2023-01-13,4192.484558154651,1,0.01395961581589304,0.10136303327504037
3685,2050,2024-03-12,1897.5077227000745,3,0.04357651948021825,-0.7846404743390571
3686,2050,2024-04-16,3235.214006406241,4,0.02050631963425554,-0.7776761023994858
3687,2050,2024-05-08,1310.3305244377052,4,0.01791195259207537,-0.24217017192143642
3688,2050,2023-09-18,3824.8436747833657,7,0.015348029344387988,-0.7248837399766914
3689,2050,2024-11-26,3241.665087225583,6,0.013908179358704382,-0.43073692212770887
3690,2050,2024-01-05,4913.258733794613,4,0.026462587804706006,-0.24927142245522016
3691,2050,2023-09-21,2789.5925472148638,3,0.020616852036318682,0.18843945743020551
3692,2050,2023-03-17,2454.152074887357,4,0.032461882239981026,-0.24700404246950258
3693,2050,2023-07-10,4784.512049683763,7,0.010040454684556797,-0.09560959582174111
3694,2050,2024-09-22,4316.040573930485,2,0.033440160808816316,-0.2784581650050182
3695,2050,2023-11-20,1445.1069856331983,5,0.03426248380647877,-0.39960417746873445
3696,2050,2024-06-20,1885.7140870832,4,0.04496506435500895,0.8724032063779379
3697,2050,2023-12-14,1928.1614452259787,7,0.031919742743859746,0.5123275194030741
3698,2050,2024-03-01,2069.4022793782888,5,0.04012397061612603,-0.5496086853192157
3699,2050,2023-03-30,2745.1167677157573,7,0.010312583027237867,-0.6432743842927175
3700,2050,2023-06-25,1727.4356789801298,5,0.019804937073110394,-0.36550322656080114
3701,2051,2024-07-10,1799.4895834510887,3,0.02102171157558142,0.3329779797875607
3702,2051,2023-05-27,1283.50270533854,1,0.04272109001684108,0.48834159473964656
3703,2051,2024-11-14,1191.0983150101947,0,0.04169588327668325,0.6690063505761874
3704,2051,2023-06-21,4562.068940897654,6,0.012273724403525957,0.6764372060160551
3705,2051,2023-04-08,3393.0742691020696,3,0.028290030441120904,-0.134837238752886
3706,2051,2023-06-30,3507.3893797323462,1,0.017568206177728814,-0.3631459224790641
3707,2051,2023-05-14,4746.678118989716,1,0.045807990805294026,0.5232333421983157
3708,2051,2024-04-24,2589.0856358063375,4,0.026396505622137217,0.6322438374209891
3709,2051,2024-11-21,4898.824386667269,2,0.028680655060722912,-0.4102829964476442
3710,2051,2024-03-09,3254.301471892239,1,0.033201302043953364,0.00575414098500282
3711,2051,2024-05-16,2637.857759103167,3,0.019457739529502256,0.57330995147436
3712,2051,2024-10-24,4447.205866395097,0,0.02565810363095001,-0.7173221267820034
3713,2051,2024-07-13,2983.110947631728,0,0.02313452691026112,-0.30549184808719576
3714,2051,2024-09-14,4319.1405436188215,6,0.0413410987672201,-0.8260542296091544
3715,2051,2023-03-09,3272.190879423879,7,0.016625972492813126,-0.62574169476479
3716,2051,2024-02-15,3431.8764916974987,0,0.048775867247956156,-0.3180534392018206
3717,2051,2023-05-10,3157.6049367010273,0,0.021137280961553487,0.2812685647581987
3718,2051,2023-08-15,3380.426437425899,3,0.03246358869026657,0.14074558856255925
3719,2051,2024-10-12,2476.5753301287014,1,0.03967441983589853,-0.6591210391807865
3720,2051,2023-07-01,1670.5617026741734,3,0.03131597162677755,-0.9205672754761836
3721,2051,2023-09-29,3634.736852281212,3,0.023086937399690144,-0.44770757124010774
3722,2051,2024-04-11,2992.933717898388,0,0.040780950242472386,0.3918568331923169
3723,2051,2023-10-26,4153.437965162504,3,0.04224492443605955,-0.3746837405922907
3724,2051,2023-02-18,4752.974252512547,3,0.012463229278760543,0.7555438192044093
3725,2051,2024-05-14,2943.869373784335,4,0.021219037191112795,0.04895199569136266
3726,2051,2024-09-26,2717.6120118326107,6,0.019687696306046828,0.17480209464616547
3727,2051,2023-09-20,1060.219981718451,0,0.04461864614892286,-0.009224256689607468
3728,2051,2023-05-12,4934.4157676922305,1,0.017913932065903755,-0.27598972235061514
3729,2051,2024-09-20,3899.9778695688933,3,0.03352373046807365,-0.9391701365303025
3730,2051,2023-08-24,1034.2583203659958,6,0.0318373740590284,-0.1248843297238591
3731,2051,2023-03-17,4383.321543611692,1,0.01616978658267911,0.17308980613140612
3732,2051,2023-05-02,4496.729403755925,1,0.026579887839374046,0.17521357974701068
3733,2051,2024-10-30,3054.8315025670813,2,0.04176083229128869,-0.9475176502598244
3734,2051,2023-05-06,4323.158398642476,4,0.04194384259421734,0.548070748290016
3735,2051,2023-10-20,4833.829670806232,7,0.014988781303079849,-0.3154885136579497
3736,2051,2023-01-28,2568.133056430852,2,0.014153785631920353,-0.8385862399273889
3737,2051,2023-04-27,3543.5392325043517,4,0.01975101479258077,-0.40027540097060776
3738,2051,2024-05-19,4343.376976032213,3,0.026035331949993974,0.9684916850843188
3739,2051,2024-01-01,2455.0304423242856,1,0.033714005495148795,0.2875191126647689
3740,2051,2024-11-19,2015.8848343492823,2,0.020760791111058816,-0.6309825362074803
3741,2051,2023-12-11,4875.673890957845,6,0.04245961218829615,0.160050864892477
3742,2051,2024-12-22,1558.686457631286,3,0.030342405936309998,-0.994529738266795
3743,2051,2023-12-14,3890.062098598194,0,0.04091581959626481,0.8075097078315658
3744,2051,2023-10-03,1932.5777953373056,6,0.04219065240362033,0.4696892642435242
3745,2051,2023-11-30,4021.6657630482664,5,0.03651108247591494,-0.5347967240740295
3746,2051,2023-04-23,2052.0569633819778,4,0.027378200203637404,-0.3791268489212505
3747,2051,2023-06-05,2778.866578216837,2,0.016532812545251085,0.6421286237726938
3748,2051,2023-10-13,2234.6657066599237,1,0.046242816997315604,0.9779469131370293
3749,2051,2024-03-15,3525.11488724601,0,0.03055387151447439,0.03376425977714148
3750,2051,2024-04-01,1229.1829097645223,2,0.020066916175601905,-0.43227293474218187
3751,2051,2024-11-20,1821.012541205177,0,0.020458423576896714,0.6276876522508241
3752,2051,2023-02-10,1796.999489547925,3,0.04431938501946892,0.7743108089501674
3753,2051,2024-04-22,4940.18372544866,6,0.01317812536351921,0.7796498567219354
3754,2051,2024-11-28,3239.529413936409,2,0.03503157783960625,-0.42850615096014066
3755,2051,2024-10-30,4675.722473647262,5,0.042779688527730904,-0.7118377372782301
3756,2051,2024-09-05,4710.848528323682,4,0.04188196021676861,0.7197632327605283
3757,2051,2024-01-05,3345.4213493998395,1,0.03373051327811713,-0.6422850699814877
3758,2051,2024-04-14,4638.0488051811135,4,0.04843446836285101,-0.7965223077583452
3759,2051,2024-12-17,4692.367831124977,1,0.049564795050718306,0.34872668718093247
3760,2051,2024-03-22,4838.344370227441,4,0.0414408816893502,0.2996348481695619
3761,2051,2024-10-18,4911.841533058994,4,0.021880766624397537,-0.19874056587020816
3762,2051,2023-06-02,3995.077351991255,7,0.033102796141963195,0.3134443595894236
3763,2051,2023-10-07,1580.3672048138683,3,0.03831398850030315,0.660636514364604
3764,2051,2023-08-21,4400.318865115315,7,0.016412887200869503,0.6240844005866975
3765,2051,2023-11-10,3684.316455147534,1,0.022751489680389106,0.017528089547465875
3766,2051,2024-10-09,2867.3803726997203,5,0.024991191313413597,0.2203073715508097
3767,2051,2023-12-16,3958.2901417848534,1,0.044315112472850623,-0.2205022198654012
3768,2051,2023-09-13,4543.242052003284,7,0.04822423117900671,-0.3957082826758471
3769,2051,2024-01-27,2843.7997918505944,4,0.02615935523481336,-0.491751603014293
3770,2051,2023-04-18,2142.0537377964943,3,0.03805597616560072,-0.030987264617464705
3771,2051,2024-02-16,2594.137576864874,6,0.010467309484514593,0.5658500470996071
3772,2051,2023-07-18,2751.174328440335,1,0.010758365749144691,-0.5991006586070031
3773,2051,2024-08-16,1459.9995058639124,7,0.032988379018807336,-0.8038801853359159
3774,2051,2024-03-26,2218.4085072159014,4,0.03705234131755459,-0.7653548648287363
3775,2051,2024-10-17,1439.460325848781,3,0.012289495945450866,0.9709070454611133
3776,2051,2023-07-22,2694.2648246616127,2,0.02133303400539976,-0.016456070313462412
3777,2051,2024-09-09,2589.902924464891,3,0.04012469691746558,0.7405018112859763
3778,2051,2023-11-06,4542.905702872417,0,0.04013653016148754,-0.49455239960514086
3779,2051,2023-08-14,3782.6704152622633,6,0.01846852498867617,0.3665532938598688
3780,2051,2023-07-31,1610.0747049632762,6,0.04596880003972487,0.03692990236699223
3781,2051,2024-07-14,3503.4412209316138,2,0.015437773201663427,0.8724470977597978
3782,2051,2024-11-13,3708.258492750343,3,0.033717472657531604,0.8760640157708528
3783,2051,2023-10-14,4023.1832250966922,6,0.0454820704530399,-0.15013410936043026
3784,2052,2023-01-18,4159.475173043489,7,0.03192262801280747,0.14373710657732164
3785,2052,2024-05-25,4274.708050458009,5,0.04338482425949339,-0.26424519758640996
3786,2052,2024-11-23,1964.8953166142396,1,0.01790729088752704,-0.9396149233552211
3787,2052,2024-08-25,3250.1788079737094,7,0.03786138400539926,0.12479820079320336
3788,2052,2023-10-25,4388.713809295805,1,0.02977533063149017,0.6514016516027357
3789,2052,2024-03-29,3883.828425341439,5,0.01365488046771794,-0.5683226969788622
3790,2052,2023-02-18,3471.449132776028,7,0.014416417522204848,0.9376642435995095
3791,2052,2024-12-11,4393.529479919862,5,0.03216844307111099,-0.15592980734794382
3792,2052,2023-07-12,3740.4046751736564,0,0.029466160099264824,0.7002193638049834
3793,2052,2024-04-20,1892.0027613776606,6,0.048321577745108375,0.3488197875838168
3794,2052,2023-12-30,1995.9575551952616,2,0.040741122298634344,0.1265408556426686
3795,2052,2024-10-09,3449.21331814857,3,0.045558260431283776,-0.09403837460451969
3796,2052,2024-06-02,3868.361037117538,1,0.02447326587254249,0.8359334443501398
3797,2052,2023-05-22,4418.845333709451,2,0.04756874406216222,-0.539852377595017
3798,2052,2023-05-25,1071.2338411913827,5,0.01855860513987003,-0.2493458656928369
3799,2052,2024-08-04,3379.039128014443,7,0.013789909472733211,-0.05154075618573617
3800,2052,2024-01-13,2581.5598768607315,5,0.02085880282795233,-0.17775635439638715
3801,2052,2023-08-19,1018.9814692755776,5,0.01977562100290259,-0.28564240748637615
3802,2052,2024-04-02,1520.771914526812,5,0.023923292087783217,0.6237313668698954
3803,2052,2023-07-16,1291.138073234265,4,0.03710512708044435,0.8780855119693405
3804,2052,2024-06-08,3225.688563902631,4,0.01626278396089395,0.4414136165596898
3805,2052,2023-03-18,3580.5703238828432,7,0.024857308222105065,-0.03323447011893421
3806,2052,2023-05-26,4689.732603986696,7,0.04385639951974554,0.9877736119765683
3807,2052,2023-08-07,3400.294599913335,4,0.013118919516396307,-0.874463302739956
3808,2052,2024-02-05,4407.439268162041,2,0.01708717908333053,-0.3681744077070124
3809,2052,2023-05-22,3932.686845257615,5,0.019337745356788665,-0.005846497667545636
3810,2052,2023-02-01,3835.3731398802847,0,0.048364175728162234,-0.25347840548343026
3811,2052,2024-06-27,4658.608880986208,2,0.03313766846122488,0.3199717798902644
3812,2052,2024-11-18,4828.890169408012,0,0.03769455475793971,-0.630196852738
3813,2052,2024-06-10,2900.670886148584,0,0.020921038878803574,0.1847139473214472
3814,2052,2024-10-08,2542.553643190172,4,0.0402103920749787,-0.8625285830423588
3815,2052,2023-01-20,1835.3805589328322,6,0.019268212746828335,0.437210846095631
3816,2052,2024-04-03,3022.4895567433946,3,0.030319032109659423,-0.33138241984118766
3817,2052,2023-04-20,3550.1651767277203,6,0.04504343391805781,0.40348938381414734
3818,2052,2024-12-23,2972.3763786907784,4,0.017896609724419095,0.24666924911274357
3819,2052,2024-09-12,1458.7452895903791,0,0.02925761695086232,-0.4139061204750081
3820,2052,2023-08-04,4647.56978171961,1,0.035968197947943564,0.7114203566926705
3821,2052,2024-10-25,1850.9980969379062,0,0.012685786156858132,0.6738329604958575
3822,2052,2024-06-23,3202.682859662578,6,0.03882566588735993,-0.11096908527138716
3823,2052,2023-09-06,3216.837614112639,2,0.030120065674433476,0.1059981955766891
3824,2052,2023-09-04,2911.1669205414664,6,0.014217168991214401,0.26633208442747436
3825,2052,2024-05-05,3537.847780783641,6,0.02526070872293005,0.33631042122610477
3826,2052,2024-11-29,3030.3915319721236,1,0.04898120214726225,0.6537167730577531
3827,2052,2023-04-30,4916.769114768235,0,0.04823906218533851,-0.25005991783439274
3828,2052,2023-03-01,1371.3072019318647,5,0.01073156582584323,0.817844806301447
3829,2052,2023-05-06,4200.579433719373,1,0.041662308989645784,-0.9396429109046858
3830,2052,2023-05-21,4722.984620829743,2,0.01621056180429021,-0.7955319937606817
3831,2052,2023-03-22,2097.4233704506314,1,0.015268086094098288,0.95800573539144
3832,2052,2024-07-12,2104.705950265748,5,0.016105629657568784,0.24646109810382022
3833,2052,2024-10-16,2767.7807795994745,0,0.03256640614572869,-0.028359490589319192
3834,2052,2023-09-11,2468.660335474792,5,0.04167640110683692,0.9125676870385506
3835,2052,2024-04-07,2105.294322596582,1,0.02580637468822454,-0.10738532519545907
3836,2052,2024-04-07,3116.5702992706033,4,0.0276136316775838,0.9497578568861125
3837,2052,2023-02-06,3189.092860703523,1,0.010859326117855983,0.8225942027591553
3838,2052,2024-10-12,4447.1294322119265,6,0.01647603733113848,0.17490535517831596
3839,2052,2023-08-11,4168.098153316339,7,0.016913740148858353,0.02576247131629228
3840,2052,2023-12-07,4508.4286546532,1,0.03672413839945653,0.41542800927952395
3841,2052,2024-05-10,1645.551045527868,3,0.010113210569564006,-0.9886787288895831
3842,2052,2024-11-10,3760.8506066745217,6,0.01481343430459528,-0.08533623573093063
3843,2052,2023-06-04,3522.5535087383096,5,0.04817744682208068,-0.4044687236401239
3844,2052,2024-07-10,4865.240468408014,2,0.02543790404867661,0.3050512108154335
3845,2052,2023-02-15,3951.1010301346623,0,0.04747847754727903,0.8146462417557121
3846,2052,2024-08-24,1801.2100157513667,3,0.03256775912736618,-0.008340596558767066
3847,2052,2023-10-10,1597.19020463874,4,0.03925741843272619,-0.5313812721011986
3848,2052,2023-02-06,1764.3750499401804,1,0.015548640003409286,-0.41945244226327016
3849,2052,2024-07-31,2250.0241602548867,0,0.010009924387657652,-0.3082118121526276
3850,2052,2023-11-29,4841.465889017504,1,0.03357073980718657,0.7769732158013569
3851,2052,2023-03-01,2027.24022802813,6,0.010007580112449621,-0.4806619327469903
3852,2052,2023-09-03,2139.077499231772,7,0.03280187354520335,0.2233411213323495
3853,2052,2023-01-17,1691.5577094813336,1,0.011948918689843682,-0.7279993561807356
3854,2052,2024-11-21,2358.8877195355576,3,0.03625146981643148,-0.4308105339214683
3855,2052,2024-06-15,3719.4933851576993,5,0.030024713066464953,-0.011659688804517954
3856,2052,2024-09-27,2832.2627917846307,4,0.012113724431501369,-0.04571535665451898
3857,2052,2024-07-23,4682.659381139891,7,0.04146705534618961,-0.7799072964569389
3858,2052,2023-08-19,2255.156937302828,2,0.04503092595064068,-0.5163146477691958
3859,2052,2023-12-01,2166.506040315224,3,0.02640195332190238,0.33327508993443233
3860,2052,2024-07-09,1590.523637760985,4,0.03037260650361341,-0.7466706128840366
3861,2052,2024-11-13,4279.070846664054,6,0.03316524652561336,0.8838541035919407
3862,2052,2024-08-08,2207.2577955976694,6,0.02265869719288261,0.43486843409230125
3863,2052,2023-08-01,1799.3878826962014,1,0.044163860972632925,-0.2046480686272778
3864,2052,2023-12-26,1874.6507419505301,4,0.02258428949533922,0.9110800749880648
3865,2052,2024-04-23,3630.852214474562,6,0.03570686184332826,0.9683827244039829
3866,2052,2023-08-04,1852.2865501344822,1,0.030175594261887213,-0.4240827963279725
3867,2053,2024-06-13,2732.7395315707863,0,0.04396362084477122,-0.052542324472238944
3868,2053,2023-05-27,2461.5939282422332,3,0.02429434756631963,-0.6117502434771256
3869,2053,2023-11-13,1158.6214165632755,4,0.0162061059430193,-0.318001137566962
3870,2053,2024-01-31,2738.689682235545,3,0.03085973522773193,-0.19869255165771227
3871,2053,2023-07-15,4157.197635648867,0,0.024459268772881564,0.0568694182583116
3872,2053,2024-03-30,2675.6545242936345,3,0.011706565769809782,0.65229682272595
3873,2053,2024-07-16,1019.2678714347401,6,0.019623901216123153,-0.14728920377921262
3874,2053,2023-07-31,4763.306604456931,0,0.017758072497767504,-0.19005282122477318
3875,2053,2023-01-18,1832.3030262211626,1,0.011821297336523982,0.027265574861543573
3876,2053,2023-01-26,1794.5823420933266,7,0.029575626068482484,0.07375664346351929
3877,2053,2023-10-30,2862.5253037693474,2,0.037947092173689176,-0.19522922372037654
3878,2053,2024-03-25,2370.2270589688924,2,0.019839013026119297,-0.4524228053869117
3879,2053,2024-12-08,2362.3987274593374,3,0.030337367173370863,0.5247961592452888
3880,2053,2023-06-16,4876.753899792044,2,0.01956583547298726,0.11889267389558289
3881,2053,2023-08-02,2701.1707146645467,5,0.019156507118449698,-0.3265880651970092
3882,2053,2023-10-31,2550.818168581224,7,0.04521566070339236,-0.4090951889304475
3883,2053,2023-06-18,3153.293213212818,0,0.0451736488533707,-0.7742149100062967
3884,2053,2023-10-12,4517.209769521208,0,0.044074243113144944,0.5360484919078783
3885,2053,2023-05-04,4585.9404566756,0,0.02271888814947988,-0.6520450148467547
3886,2053,2023-06-13,1822.4647522967161,2,0.04145424667019712,-0.11173728289801765
3887,2053,2024-02-10,2759.36977807982,2,0.016594106624360033,0.9994665131888307
3888,2053,2023-11-21,2434.928693061842,4,0.015139754036623189,0.852708531385421
3889,2053,2024-09-19,2167.4368240587064,7,0.01659886948610485,-0.681583044052845
3890,2053,2024-06-25,2273.8843051565714,6,0.049726638934727216,0.658629097554988
3891,2053,2024-10-04,4889.250433560991,0,0.04785423204394943,-0.37687260412944346
3892,2053,2023-07-01,3521.4955390115756,3,0.037533072844780066,0.31725584248348127
3893,2053,2023-10-17,4795.030364829671,7,0.04281702094929962,-0.009159636754391798
3894,2053,2024-09-26,4566.992978705818,6,0.04397797191808419,0.3059738287000444
3895,2053,2024-08-01,2753.724815128088,1,0.02146160302314424,0.970933195315123
3896,2053,2024-11-02,2426.8927125880327,6,0.031077465785740305,0.8886549393909271
3897,2053,2023-08-28,2607.202665000136,1,0.025339812835073913,0.3991007163243687
3898,2053,2024-03-13,1767.1235053464786,1,0.010330462395042496,0.6515509937982491
3899,2053,2024-05-18,3698.3196187775393,1,0.017624244047534727,-0.8916102956176803
3900,2053,2023-01-24,3793.6702910326403,5,0.02249809254337051,0.15872265668325047
3901,2053,2024-11-29,2750.6226630613282,0,0.04676889969969666,0.20139155684763987
3902,2053,2024-01-05,2921.050588371164,7,0.02033850295556724,0.173589801225839
3903,2053,2023-11-22,3858.814447234705,5,0.015356129100799247,0.18992598911937386
3904,2053,2023-09-23,1276.3036741168144,1,0.04380467425077986,0.5555246215141145
3905,2053,2024-11-01,4235.187605444165,5,0.046107644559425225,-0.499281737321009
3906,2053,2023-06-03,4066.154326802201,0,0.02090457322398851,0.7388656267106204
3907,2053,2024-12-11,3571.291060578428,0,0.010292723827163446,0.9929945729654528
3908,2053,2024-05-16,3936.967843477059,3,0.02484892888980362,0.4631911880307711
3909,2053,2023-08-24,3326.7775300535714,6,0.023232551925787444,-0.6428411164038244
3910,2053,2023-11-08,1729.5681416482557,1,0.03532958898465107,-0.47884328381134034
3911,2053,2024-07-15,3480.1588965217766,1,0.015438635169145468,0.8106342721422843
3912,2053,2024-03-18,3678.332310420341,3,0.022199584308736232,-0.5558584808513733
3913,2053,2023-12-22,1927.7299332119314,4,0.030944609556166916,0.3725220698517149
3914,2053,2023-02-27,3435.7156461457016,5,0.041135018104183366,-0.8878379287417162
3915,2053,2024-03-05,4290.782383037344,7,0.02679130516675455,0.15877254089565573
3916,2053,2023-06-26,4463.949268775405,0,0.02026092783498342,0.08607843279346006
3917,2053,2023-09-02,1390.1598725856745,7,0.021317147559118295,-0.4535151268141524
3918,2053,2023-04-03,4736.844103611392,4,0.010969161096050142,-0.21478234507504457
3919,2053,2023-11-06,4472.556238678739,2,0.021513850133993918,-0.4291013379880573
3920,2053,2023-08-22,4092.9009599270694,5,0.041485195093682724,0.5280538471571186
3921,2053,2024-10-02,3057.2525027397874,4,0.0498460211141786,-0.3364576468902827
3922,2053,2024-06-06,2345.971338714149,5,0.03142695519344793,-0.36361752002496783
3923,2053,2023-11-18,4577.570833890236,3,0.04583460124540501,0.622852169913733
3924,2053,2024-08-03,3563.997409312589,7,0.03674094279929552,0.5976189492122364
3925,2053,2024-02-29,1486.593530447923,7,0.04793751652819179,-0.6086799498931288
3926,2053,2024-03-10,2629.636188630713,4,0.04442149918389063,-0.2711157563165838
3927,2053,2023-09-03,3727.3535028432043,5,0.04956460529302035,-0.17131325179378232
3928,2053,2023-09-10,1291.837936899221,2,0.01020335928086205,0.5798490011161568
3929,2053,2024-01-04,4791.840668742812,4,0.04527312839191173,-0.308842916381431
3930,2053,2024-12-06,1395.2268017313938,6,0.013926986288751877,0.4825001143926668
3931,2053,2024-12-16,1405.4915019368766,1,0.03939636563797296,-0.3236578398150671
3932,2053,2023-12-09,3751.063305127607,1,0.01190583780045885,0.6945320423558827
3933,2053,2024-01-18,2292.6158926423414,2,0.04097310336705342,-0.5806615806489726
3934,2053,2023-08-25,4197.1057352878315,6,0.024070790385775795,-0.5105838421767843
3935,2053,2024-04-30,3710.131164199668,7,0.04145553533383254,-0.92575187559671
3936,2053,2024-02-08,3816.1874978534684,3,0.012183124165994236,0.2370390696902489
3937,2053,2023-09-29,3907.712178814207,6,0.04809387099618067,0.2818538378126121
3938,2053,2023-11-18,3221.841969075697,6,0.019984766460652996,-0.7485593165925408
3939,2053,2024-01-15,4314.738966556079,1,0.02518125415566131,-0.03204106779247584
3940,2053,2024-04-13,3285.0334976194163,7,0.03478805889447345,0.682668477314476
3941,2053,2023-10-23,4263.717400817937,2,0.011038174966057262,0.49116059188606376
3942,2053,2023-11-10,4775.011342234133,2,0.012061737629530339,0.9832689765127294
3943,2053,2023-02-21,1452.9868237096684,2,0.0473464497592927,-0.40071801781776606
3944,2053,2023-03-30,1270.2937823816042,2,0.04536332823254295,0.5127070998037697
3945,2053,2023-09-09,1557.1816297195476,3,0.021675172609067393,0.3777603444403732
3946,2053,2023-07-09,1696.2856290778725,7,0.026828354923177485,-0.880676740389857
3947,2053,2024-09-28,3220.778198372524,2,0.042134671946005994,-0.5541695360091481
3948,2054,2023-01-08,1048.4232074234176,2,0.029196764491396514,-0.39754043581823684
3949,2054,2024-06-19,4682.851728645665,1,0.04587182928470896,0.5827249480588563
3950,2054,2023-11-19,3499.395322429135,6,0.022976567697362296,0.2544536423053785
3951,2054,2024-07-15,3036.376802894626,2,0.02204532710453369,0.6001134475337326
3952,2054,2024-10-17,3187.97966474232,2,0.022246256413280457,-0.3579058600713767
3953,2054,2024-07-16,3472.1757199786525,6,0.04102901250074577,0.7190561608335557
3954,2054,2023-02-11,4160.629605067219,3,0.011187533548873741,0.08850993421398234
3955,2054,2023-03-18,4164.227746330414,3,0.032858590712756215,-0.3521126400484549
3956,2054,2024-06-15,3707.7698192268595,5,0.04323819809081656,-0.7674565121643686
3957,2054,2024-05-18,4332.808794209483,2,0.02955339138232642,-0.5933774180022255
3958,2054,2024-09-08,1937.118575601503,6,0.03839155165233626,0.9870608430137635
3959,2054,2024-12-25,1868.6145090738275,4,0.02920581732988925,0.7511115133051434
3960,2054,2023-11-19,1255.9287281059808,5,0.025728246375617096,0.006483157461078637
3961,2054,2023-05-05,2249.261651931125,3,0.03919390353055137,0.8890150298995914
3962,2054,2023-06-18,3082.281292657899,7,0.01660441306881784,0.08561675675025926
3963,2054,2024-07-12,1017.9801227245697,5,0.012714868734830543,-0.27727518985731914
3964,2054,2023-11-16,4373.56758903944,1,0.012059009307138307,0.8393904003507191
3965,2054,2023-01-07,1045.1554581349174,7,0.04472456408370405,0.18246588114944307
3966,2054,2023-12-07,3135.937644144268,1,0.02061092508581525,0.45556921555482965
3967,2054,2024-03-08,2195.409270659632,5,0.03739761878094196,-0.3585878589195457
3968,2054,2023-01-08,1363.1082558797586,1,0.010407063496155744,-0.15620084795114497
3969,2054,2023-03-29,3900.034790006037,2,0.03335083139881661,0.889237621139016
3970,2054,2023-11-15,4334.32842610091,2,0.03945785963523076,0.45291912533256484
3971,2054,2023-09-14,4420.865751383272,2,0.037611378908933964,-0.48703685473355174
3972,2054,2024-04-22,3013.543414800566,6,0.039653090171037846,-0.06161383019174549
3973,2054,2024-07-09,2981.8825931836172,0,0.02540834043400183,0.1800507824434392
3974,2054,2024-05-28,3300.4724444578756,3,0.033936335568707184,0.8459534805579172
3975,2054,2023-06-14,1551.326993260957,4,0.020031502935510884,-0.2455035605971112
3976,2054,2023-03-31,2327.9664798544754,0,0.01600599882071016,0.8982913753868642
3977,2054,2023-08-12,2235.052396654965,4,0.02920597969834305,-0.440232750597394
3978,2054,2023-04-21,3197.3754896157307,0,0.046867132002424365,0.5809865245244932
3979,2054,2023-11-20,3555.31223736426,5,0.017928410068915532,0.5369909847500987
3980,2054,2023-11-16,3069.0435042574163,7,0.023073250886781763,0.5122123988040688
3981,2054,2023-02-03,1501.3885432435,4,0.019169176933731838,-0.2577608831079039
3982,2054,2023-11-16,4231.132461148887,3,0.02741464916505048,0.852007027884091
3983,2054,2024-09-08,4725.4575157354175,7,0.04429966444532747,-0.9110547286905686
3984,2054,2024-12-16,1251.1716161158279,0,0.026162011886824314,-0.837297449855176
3985,2054,2023-08-13,3476.7205146589513,6,0.040689189690458476,0.7515028511145518
3986,2054,2023-03-19,3223.312575146977,6,0.03803957939842755,-0.46102886562655887
3987,2054,2024-05-03,3806.073743853791,6,0.04748189610253449,-0.9308183850304137
3988,2054,2023-07-27,1703.2949998328427,0,0.03431413204427293,0.06551575444489033
3989,2054,2023-03-24,1841.4791755602553,2,0.042473153675976386,-0.7480261737156246
3990,2054,2024-12-03,2531.5267407539523,6,0.02522698978337786,-0.1532779160824378
3991,2054,2024-08-09,1393.3088172629518,7,0.04409387115573202,-0.746741565076614
3992,2054,2024-11-20,1358.0951384240293,2,0.044241782892829415,-0.7371978318335237
3993,2054,2023-07-21,2687.6319608169924,7,0.03379807891728719,0.7321718280775977
3994,2054,2024-10-14,4229.700399936017,7,0.04630057029927647,0.1546323900026847
3995,2054,2024-03-24,2364.8537790585947,7,0.03615772279964073,-0.4485002058532306
3996,2054,2024-01-06,1051.1324205507967,7,0.01536330153796307,-0.7433772267861236
3997,2054,2024-12-13,4191.599296785831,0,0.042726601427764244,-0.4986118825692618
3998,2054,2024-05-19,4068.1677956186304,3,0.021930170212130846,-0.052339134244470564
3999,2054,2023-06-20,1347.1196473852456,7,0.029011022434543413,0.6122952375702586
4000,2054,2023-09-16,4399.574140402274,7,0.01968419039800518,-0.5858010039060548
4001,2054,2024-07-11,1579.6129852373651,5,0.03886580468829536,-0.33979563962099024
4002,2054,2024-11-23,3003.7504144635313,0,0.03385522007368453,-0.6125348177829291
4003,2054,2024-04-30,2414.746281081566,0,0.0205817038462626,0.6134677611550317
4004,2054,2023-07-15,2008.5014813997084,3,0.01767024426480037,-0.7969895643925313
4005,2054,2023-11-24,1634.0782826652608,7,0.048833421584570644,-0.3110442875985855
4006,2054,2023-01-30,1007.8675008345627,0,0.047002753181245645,0.5547913124803412
4007,2054,2024-07-04,4622.242966111144,7,0.0120803399849785,-0.8162978774695491
4008,2054,2023-07-08,2905.9024137813335,5,0.03553189224864893,-0.7536512118327561
4009,2054,2023-12-07,2836.2845660390835,1,0.04450903236822217,0.3516961852672247
4010,2054,2023-06-14,3599.034612101316,1,0.04786931742063634,0.563447377956799
